"CaseID","Opened","Closed","Updated","Status","Status Notes","Responsible Agency","Category","Request Type","Request Details","Address","Street","Supervisor District","Neighborhood","Analysis Neighborhood","Police District","Latitude","Longitude","Point","point_geom","Source","Media URL","BOS_2012","data_as_of","data_loaded_at"
"13395222","01/21/2021 09:56:00 AM","01/21/2021 01:59:03 PM","01/21/2021 01:59:03 PM","Closed","Case Resolved - WASTE NOT FOUND","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Boxed or Bagged Items","125 BARNEVELD AVE, SAN FRANCISCO, CA, 94124","BARNEVELD AVE","10","Produce Market","Bayview Hunters Point","BAYVIEW","37,74557675003","-122,40286095794","    (37.74557675, -122.40286096)","POINT (-122.402860958 37.74557675)","Mobile/Open311","http://mobile311.sfgov.org/reports/13395222/photos","10","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13374176","01/15/2021 04:21:00 PM","02/16/2021 03:29:00 AM","02/16/2021 03:29:00 AM","Closed","Area Cleared","Duplicate Case Hold Queue","Encampments","Encampment Reports","Encampment Cleanup","466 PAGE ST, SAN FRANCISCO, CA, 94102","PAGE ST","5","Lower Haight","Hayes Valley","NORTHERN","37,77343742247","-122,42845292072","    (37.77343742, -122.42845292)","POINT (-122.428452921 37.773437422)","Mobile/Open311","http://mobile311.sfgov.org/reports/13374176/photos","5","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13403281","01/23/2021 08:15:46 AM","01/24/2021 12:47:32 PM","01/24/2021 12:47:32 PM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Refrigerator","Intersection of HYDE ST and POST ST","HYDE ST","3","Lower Nob Hill","Nob Hill","CENTRAL","37,7872467041","-122,41664123535","    (37.7872467, -122.41664124)","POINT (-122.416641235 37.787246704)","Integrated Agency",,"3","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"15208507","04/12/2022 12:47:57 PM","11/07/2022 10:49:00 AM","11/07/2022 10:49:00 AM","Closed","Comment Noted","Planning - G","General Request - PLANNING","complaint","planning - complaint","Not associated with a specific address",,,,,,"0","0","    (0.0, 0.0)","POINT (0 0)","Web",,,"2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"9664720","10/12/2018 04:10:00 PM","10/12/2018 04:41:32 PM","10/12/2018 04:41:32 PM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Boxed or Bagged Items","Intersection of 22ND ST and MISSION ST","22ND ST","9","Mission","Mission","MISSION","37,7554359436","-122,41874694824","    (37.75543594, -122.41874695)","POINT (-122.418746948 37.755435944)","Phone",,"9","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13426924","01/29/2021 02:43:00 AM","02/17/2021 02:00:26 PM","02/17/2021 02:00:26 PM","Closed","Case Resolved - Completed","AT and T - Graffiti Queue","Graffiti","Graffiti on ATT_Property","ATT_Property - Not_Offensive","2943 16TH ST, SAN FRANCISCO, CA, 94103","16TH ST","9","Mission","Mission","MISSION","37,7650113","-122,4185254","    (37.7650113, -122.4185254)","POINT (-122.4185254 37.7650113)","Web",,"9","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13438031","02/01/2021 09:18:00 AM","02/02/2021 07:43:00 AM","02/02/2021 07:43:00 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","2016 INGALLS ST, SAN FRANCISCO, CA, 94124","INGALLS ST","10","Bayview","Bayview Hunters Point","BAYVIEW","37,7265096","-122,3865937","    (37.7265096, -122.3865937)","POINT (-122.3865937 37.7265096)","Web","http://mobile311.sfgov.org/reports/13438031/photos","10","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"15201129","04/10/2022 05:48:00 PM","04/11/2022 06:00:00 AM","04/11/2022 06:00:00 AM","Closed","Case Resolved - Pickup completed","Recology_Overflowing","Litter Receptacles","Other_garbage_can_repair",,"1798 SUNSET BLVD, SAN FRANCISCO, CA, 94122","SUNSET BLVD","4","Outer Sunset","Sunset/Parkside","TARAVAL","37,75344647315","-122,49538825708","    (37.75344647, -122.49538826)","POINT (-122.495388257 37.753446473)","Mobile/Open311",,"4","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13439689","02/01/2021 01:03:00 PM","02/01/2021 10:15:19 PM","02/01/2021 10:15:19 PM","Closed","Case is a Duplicate - Request is a duplicate and has been previously reported as 13439689","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","Intersection of ANZA ST and 14TH AVE","ANZA ST","1","Inner Richmond","Outer Richmond","RICHMOND","37,77870559692","-122,47270965576","    (37.7787056, -122.47270966)","POINT (-122.472709656 37.778705597)","Phone",,"1","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"15213679","04/13/2022 03:43:00 PM","04/15/2022 12:00:00 AM","04/15/2022 12:00:00 AM","Closed","Case Resolved - abated tag","DPW Ops Queue","Graffiti","Graffiti on Fire_Police_Callbox","Fire_Police_Callbox - Offensive","Intersection of 11TH AVE and ANZA ST","11TH AVE","1","Inner Richmond","Inner Richmond","RICHMOND","37,77888833333","-122,46948333333","    (37.77888833, -122.46948333)","POINT (-122.469483333 37.778888333)","Mobile/Open311","http://mobile311.sfgov.org/reports/15213679/photos","1","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13406541","01/24/2021 08:52:00 AM","01/28/2021 09:51:04 AM","01/28/2021 09:51:04 AM","Closed","Case Resolved","RPD Park Service Area 6 Queue","Rec and Park Requests","Park - Park_Patrol","Park_Rules_Violation","Potrero del Sol, , SAN FRANCISCO, CA, 94110","Potrero del Sol","10","Potrero Hill","Mission","MISSION","37,750377","-122,40478697","    (37.750377, -122.40478697)","POINT (-122.40478697 37.750377)","Mobile/Open311","http://mobile311.sfgov.org/reports/13406541/photos","10","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13427156","01/29/2021 07:39:00 AM","01/29/2021 09:07:00 AM","01/29/2021 09:07:00 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","37 LEXINGTON ST, SAN FRANCISCO, CA, 94110","LEXINGTON ST","9","Mission","Mission","MISSION","37,76217661425","-122,42076137604","    (37.76217661, -122.42076138)","POINT (-122.420761376 37.762176614)","Mobile/Open311","http://mobile311.sfgov.org/reports/13427156/photos","9","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13419200","01/27/2021 09:08:00 AM","01/27/2021 09:50:00 AM","01/27/2021 09:50:00 AM","Closed","Case Resolved","SF311 AI Routing Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","1320 BROADWAY, SAN FRANCISCO, CA, 94109","BROADWAY","3","Russian Hill","Russian Hill","CENTRAL","37,79629516602","-122,41878948369","    (37.79629517, -122.41878948)","POINT (-122.418789484 37.796295166)","Mobile/Open311","http://mobile311.sfgov.org/reports/13419200/photos","3","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13468142","02/08/2021 02:38:00 PM","02/09/2021 04:34:19 AM","02/09/2021 04:34:19 AM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Furniture","39 DASHIELL HAMMETT ST, SAN FRANCISCO, CA, 94108","DASHIELL HAMMETT ST","3","Nob Hill","Nob Hill","CENTRAL","37,79092588208","-122,40795070691","    (37.79092588, -122.40795071)","POINT (-122.407950707 37.790925882)","Mobile/Open311","http://mobile311.sfgov.org/reports/13468142/photos","3","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"9685749","10/17/2018 03:02:00 PM","10/26/2018 05:35:00 AM","10/26/2018 05:35:00 AM","Closed","DPT Abandoned Vehicles- Gone on Arrival - 10/25/2018 @ 1137 HRS # 58","DPT Abandoned Vehicles Work Queue","Abandoned Vehicle","Abandoned Vehicles","DPT Abandoned Vehicles Low","726 WAYLAND ST, SAN FRANCISCO, CA, 94134","WAYLAND ST","9","Portola","Portola","BAYVIEW","37,72488556544","-122,40957665572","    (37.72488557, -122.40957666)","POINT (-122.409576656 37.724885565)","Mobile/Open311","http://mobile311.sfgov.org/reports/9685749/photos","9","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13426143","01/28/2021 05:48:00 PM","02/16/2021 04:13:13 PM","02/16/2021 04:13:13 PM","Closed","Case Resolved","DPW Ops Queue","Illegal Postings","Illegal Postings - Affixed_Improperly","Affixed Improperly","344 PRESIDIO AVE, SAN FRANCISCO, CA, 94115","PRESIDIO AVE","2","Presidio Heights","Presidio Heights","RICHMOND","37,7882934984","-122,44685140079","    (37.7882935, -122.4468514)","POINT (-122.446851401 37.788293498)","Mobile/Open311","http://mobile311.sfgov.org/reports/13426143/photos","2","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13455819","02/05/2021 09:28:00 AM","02/06/2021 08:47:00 AM","02/06/2021 08:47:00 AM","Closed","Case Resolved","DPW Ops Queue","General Request - PUBLIC WORKS","request_for_service","bsm - request_for_service","3400 MARKET ST, SAN FRANCISCO, CA, 94114","MARKET ST","8","Clarendon Heights","Castro/Upper Market","MISSION","37,757242","-122,443003","    (37.757242, -122.443003)","POINT (-122.443003 37.757242)","Mobile/Open311","http://mobile311.sfgov.org/reports/13455819/photos","8","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13402702","01/22/2021 09:58:49 PM","02/04/2021 09:21:49 AM","02/04/2021 09:21:49 AM","Closed","Case Resolved","DPW Ops Queue","Illegal Postings","Illegal Postings - Multiple_Postings","Multiple Postings","966 POLK ST, SAN FRANCISCO, CA, 94109","POLK ST","6","Tenderloin","Tenderloin","NORTHERN","37,78562167","-122,41968667","    (37.78562167, -122.41968667)","POINT (-122.41968667 37.78562167)","Mobile/Open311","http://mobile311.sfgov.org/reports/13402702/photos","6","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13454402","02/04/2021 06:15:51 PM","02/08/2021 04:14:00 PM","02/08/2021 04:14:00 PM","Closed","Case Transferred - CASE REFERRED TO HIS #202173107","DBI Housing Inspection Queue","Residential Building Request","Building - General_Maintenance_Not_in_List_Above","General_Maintenance_Not_in_List_Above","620 EDDY ST, SAN FRANCISCO, CA, 94109","EDDY ST","5","Tenderloin","Tenderloin","TENDERLOIN","37,78335952759","-122,41804504395","    (37.78335953, -122.41804504)","POINT (-122.418045044 37.783359528)","Web",,"6","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"9640475","10/07/2018 10:29:30 PM","11/08/2018 04:55:01 AM","11/08/2018 04:55:01 AM","Closed","Case Resolved - The sign shop has completed and closed this request.","DPT SignShop Queue","Sign Repair","Sign - Defaced","Other_Parking_Type - Defaced; support - OK","1142 VAN NESS AVE, SAN FRANCISCO, CA, 94109","VAN NESS AVE","3","Lower Nob Hill","Tenderloin","NORTHERN","37,78648948837","-122,42128142433","    (37.78648949, -122.42128142)","POINT (-122.421281424 37.786489488)","Web",,"3","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13476021","02/10/2021 12:05:00 PM","02/11/2021 12:02:00 PM","02/11/2021 12:02:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","501 EDDY ST, SAN FRANCISCO, CA, 94109","EDDY ST","5","Tenderloin","Tenderloin","TENDERLOIN","37,78343833","-122,41593833","    (37.78343833, -122.41593833)","POINT (-122.41593833 37.78343833)","Mobile/Open311","http://mobile311.sfgov.org/reports/13476021/photos","6","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"15204919","04/11/2022 03:20:00 PM","04/12/2022 01:49:00 PM","04/12/2022 01:49:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","Intersection of GOUGH ST and TURK ST","GOUGH ST","2","Cathedral Hill","Western Addition","NORTHERN","37,7815250217","-122,42395413157","    (37.78152502, -122.42395413)","POINT (-122.423954132 37.781525022)","Mobile/Open311",,"5","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"9692171","10/19/2018 02:52:13 AM","10/24/2018 07:00:00 AM","10/24/2018 07:00:00 AM","Closed","Case Resolved - sfpd - appropriate enforcement measures have been taken.","HSOC Queue","Encampments","Encampment Reports","Encampment Cleanup","450 THE EMBARCADERO, SAN FRANCISCO, CA, 94111","THE EMBARCADERO","3","Northern Waterfront","Financial District/South Beach","CENTRAL","37,799063","-122,397151","    (37.799063, -122.397151)","POINT (-122.397151 37.799063)","Mobile/Open311","http://mobile311.sfgov.org/reports/9692171/photos","3","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13422614","01/27/2021 09:40:00 PM","01/27/2021 09:42:15 PM","01/27/2021 09:42:15 PM","Closed","Comment Noted - The report has been logged and will help the City collect data on double parking and bike lane violations to determine target areas and future enforcement efforts. Thank you.","Parking Enforcement Dispatch Queue","Parking Enforcement","Double_Parking","Jetta Silver - VW Silver - 999999","12 HIGUERA AVE, SAN FRANCISCO, CA, 94132","HIGUERA AVE","7","Parkmerced","Lakeshore","TARAVAL","37,71857845","-122,4833308","    (37.71857845, -122.4833308)","POINT (-122.4833308 37.71857845)","Phone",,"7","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13374178","01/15/2021 04:21:00 PM","01/17/2021 04:32:25 PM","01/17/2021 04:32:25 PM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Furniture","20 DAY ST, SAN FRANCISCO, CA, 94110","DAY ST","8","Noe Valley","Noe Valley","INGLESIDE","37,74312578","-122,42319871","    (37.74312578, -122.42319871)","POINT (-122.42319871 37.74312578)","Mobile/Open311","http://mobile311.sfgov.org/reports/13374178/photos","8","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13384799","01/19/2021 07:48:00 AM","01/19/2021 09:15:39 AM","01/19/2021 09:15:39 AM","Closed","Case Resolved - completed","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","632 PHELPS ST, SAN FRANCISCO, CA, 94124","PHELPS ST","10","Bayview","Bayview Hunters Point","BAYVIEW","37,74150960413","-122,38993884173","    (37.7415096, -122.38993884)","POINT (-122.389938842 37.741509604)","Mobile/Open311","http://mobile311.sfgov.org/reports/13384799/photos","10","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13441940","02/01/2021 11:07:00 PM","12/17/2021 11:37:43 PM","12/17/2021 11:37:43 PM","Closed","Case Resolved - Maximo Work Order has been completed. Memo:","PUC Sewer Ops","Sewer Issues","Flooding","On_street","1231 BOSWORTH ST, SAN FRANCISCO, CA, 94131","BOSWORTH ST","7","Miraloma Park","West of Twin Peaks","INGLESIDE","37,735503","-122,441231","    (37.735503, -122.441231)","POINT (-122.441231 37.735503)","Mobile/Open311","http://mobile311.sfgov.org/reports/13441940/photos","7","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13413125","01/25/2021 06:00:00 PM","01/25/2021 10:15:34 PM","01/25/2021 10:15:34 PM","Closed","Case is a Duplicate - Request is a duplicate and has been previously reported as 13406189","DPW Ops Queue","Graffiti","Graffiti on Other_enter_additional_details_below","Other_enter_additional_details_below - Offensive","4656 MISSION ST, SAN FRANCISCO, CA, 94112","MISSION ST","11","Cayuga","Outer Mission","INGLESIDE","37,72377675473","-122,43559817987","    (37.72377675, -122.43559818)","POINT (-122.43559818 37.723776755)","Mobile/Open311","http://mobile311.sfgov.org/reports/13413125/photos","11","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13402143","01/22/2021 06:00:00 PM","04/05/2021 01:47:12 PM","04/05/2021 01:47:12 PM","Closed","Case is a Duplicate","DPW Ops Queue","Tree Maintenance","Trees - Tree_Other","Other","324 LOMBARD ST, SAN FRANCISCO, CA, 94133","LOMBARD ST","3","Telegraph Hill","North Beach","CENTRAL","37,80357167","-122,40699667","    (37.80357167, -122.40699667)","POINT (-122.40699667 37.80357167)","Mobile/Open311","http://mobile311.sfgov.org/reports/13402143/photos","3","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"15205743","04/11/2022 06:03:00 PM","04/11/2022 06:23:00 PM","05/31/2022 02:24:07 AM","Closed","Case Resolved - made safe an sent pictures to duty phone","DPW Ops Queue","Litter Receptacles","Tipped_over",,"1925 CHESTNUT ST, SAN FRANCISCO, CA, 94123","CHESTNUT ST","2","Marina","Marina","NORTHERN","37,80110833333","-122,43508","    (37.80110833, -122.43508)","POINT (-122.43508 37.801108333)","Mobile/Open311","http://mobile311.sfgov.org/reports/15205743/photos","2","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13429679","01/29/2021 02:55:00 PM","12/18/2021 02:13:54 AM","12/18/2021 02:13:54 AM","Closed","Case Resolved - Maximo Work Order has been completed. Memo:","PUC Sewer Ops","Sewer Issues","Sewage_back_up","Outofsewervent4inch","1067 TENNESSEE ST, SAN FRANCISCO, CA, 94107","TENNESSEE ST","10","Dogpatch","Potrero Hill","BAYVIEW","37,75843048096","-122,38912200928","    (37.75843048, -122.38912201)","POINT (-122.389122009 37.758430481)","Phone",,"10","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13390406","01/20/2021 08:04:00 AM","01/22/2021 09:42:00 AM","01/22/2021 09:42:00 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","3800 ALEMANY BLVD, SAN FRANCISCO, CA, 94132","ALEMANY BLVD","7","Merced Heights","Oceanview/Merced/Ingleside","TARAVAL","37,71181869507","-122,46620941162","    (37.7118187, -122.46620941)","POINT (-122.466209412 37.711818695)","Phone",,"7","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"14483730","10/16/2021 08:06:00 AM","10/17/2021 07:52:48 AM","10/17/2021 07:52:48 AM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Furniture","266 CLINTON PARK, SAN FRANCISCO, CA, 94103","CLINTON PARK","8","Mission Dolores","Mission","MISSION","37,7690798932","-122,42598075305","    (37.76907989, -122.42598075)","POINT (-122.425980753 37.769079893)","Mobile/Open311","http://mobile311.sfgov.org/reports/14483730/photos","8","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13392467","01/20/2021 01:48:00 PM","01/20/2021 05:23:16 PM","01/20/2021 05:23:16 PM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Christmas_tree","Christmas_tree","2347 32ND AVE, SAN FRANCISCO, CA, 94116","32ND AVE","4","Parkside","Sunset/Parkside","TARAVAL","37,7434021","-122,4899847","    (37.7434021, -122.4899847)","POINT (-122.4899847 37.7434021)","Web",,"4","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"9649801","10/09/2018 05:22:00 PM","10/15/2018 10:06:00 PM","10/15/2018 10:06:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","25 BAY VIEW ST, SAN FRANCISCO, CA, 94124","BAY VIEW ST","10","Silver Terrace","Bayview Hunters Point","BAYVIEW","37,73249244599","-122,39253484534","    (37.73249245, -122.39253485)","POINT (-122.392534845 37.732492446)","Mobile/Open311","http://mobile311.sfgov.org/reports/9649801/photos","10","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13377467","01/16/2021 04:58:00 PM","01/16/2021 05:59:23 PM","01/16/2021 05:59:23 PM","Closed","Case Resolved - 10/98","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","3527 21ST ST, SAN FRANCISCO, CA, 94114","21ST ST","8","Dolores Heights","Noe Valley","MISSION","37,7563617","-122,4262834","    (37.7563617, -122.4262834)","POINT (-122.4262834 37.7563617)","Mobile/Open311","http://mobile311.sfgov.org/reports/13377467/photos","8","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
